vg_image_id	vg_image_name	vg_object_id	vg_obj_name	bbox_xywh	vg_synset	vg_cat
2369990	2369990.jpg	607423	jacket	[134, 271, 199, 229]	overgarment.n.01	article of clothing
2369996	2369996.jpg	1974417	carpet	[0, 217, 374, 115]	furnishing.n.02	instrumentality, instrumentation
2369997	2369997.jpg	607361	carpet	[34, 288, 340, 212]	furnishing.n.02	instrumentality, instrumentation
2369998	2369998.jpg	607339	sandwich	[163, 150, 297, 166]	dish.n.02	food, nutrient
2370000	2370000.jpg	607307	table	[37, 89, 463, 243]	furnishing.n.02	instrumentality, instrumentation
2370001	2370001.jpg	607284	shirt	[342, 22, 158, 306]	shirt.n.01	article of clothing
2370010	2370010.jpg	607174	cabinet	[1, 1, 213, 148]	furnishing.n.02	instrumentality, instrumentation
2370015	2370015.jpg	607119	plane	[31, 35, 393, 352]	aircraft.n.01	vehicle
2370016	2370016.jpg	3860588	car	[158, 67, 202, 222]	car.n.01	vehicle
2370019	2370019.jpg	2275056	boat	[222, 4, 196, 235]	boat.n.01	vehicle
2370020	2370020.jpg	2663917	train	[22, 107, 443, 194]	train.n.01	vehicle
2370025	2370025.jpg	606958	bench	[72, 114, 302, 251]	furnishing.n.02	instrumentality, instrumentation
2370027	2370027.jpg	1786565	bridge	[0, 87, 182, 163]	bridge.n.01	structure, construction
2370029	2370029.jpg	1913709	house	[170, 5, 195, 335]	house.n.01	structure, construction
2370030	2370030.jpg	742769	bottle	[158, 183, 228, 175]	vessel.n.03	instrumentality, instrumentation
2370031	2370031.jpg	1669947	desk	[0, 167, 500, 208]	furnishing.n.02	instrumentality, instrumentation
2370038	2370038.jpg	1915272	bench	[22, 220, 279, 169]	furnishing.n.02	instrumentality, instrumentation
2370039	2370039.jpg	2654320	lady	[66, 55, 234, 443]	woman.n.01	person
2370047	2370047.jpg	606811	carpet	[1, 273, 498, 99]	furnishing.n.02	instrumentality, instrumentation
2370054	2370054.jpg	606722	batter	[33, 41, 273, 287]	athlete.n.01	person
2370056	2370056.jpg	606687	girl	[208, 90, 193, 285]	woman.n.01	person
2370059	2370059.jpg	2077892	desk	[0, 126, 499, 248]	furnishing.n.02	instrumentality, instrumentation
2370060	2370060.jpg	2682591	bench	[19, 53, 466, 321]	furnishing.n.02	instrumentality, instrumentation
2370064	2370064.jpg	606617	man	[117, 3, 229, 310]	man.n.01	person
2370068	2370068.jpg	742755	girl	[67, 91, 234, 258]	woman.n.01	person
2370072	2370072.jpg	606611	carpet	[0, 365, 294, 134]	furnishing.n.02	instrumentality, instrumentation
2370077	2370077.jpg	2004780	table	[107, 85, 390, 247]	furnishing.n.02	instrumentality, instrumentation
2370079	2370079.jpg	606547	bed	[0, 111, 261, 250]	furnishing.n.02	instrumentality, instrumentation
2370082	2370082.jpg	606476	boy	[81, 122, 110, 378]	male_child.n.01	person
2370095	2370095.jpg	1722903	sofa	[228, 214, 272, 160]	furnishing.n.02	instrumentality, instrumentation
2370105	2370105.jpg	3860151	boat	[136, 210, 315, 122]	boat.n.01	vehicle
2370107	2370107.jpg	3860142	dog	[61, 3, 204, 324]	dog.n.01	animal
2370108	2370108.jpg	1041365	woman	[50, 65, 398, 294]	woman.n.01	person
2370114	2370114.jpg	1789883	girl	[52, 192, 219, 308]	woman.n.01	person
2370118	2370118.jpg	606297	counter	[0, 65, 499, 269]	furnishing.n.02	instrumentality, instrumentation
2370120	2370120.jpg	2202525	shirt	[291, 89, 208, 163]	shirt.n.01	article of clothing
2370125	2370125.jpg	606270	motorcycle	[60, 85, 374, 248]	motorcycle.n.01	vehicle
2370131	2370131.jpg	742633	boy	[41, 7, 157, 470]	male_child.n.01	person
2370133	2370133.jpg	606206	horse	[52, 147, 357, 193]	horse.n.01	animal
2370135	2370135.jpg	742617	airplane	[82, 166, 305, 121]	aircraft.n.01	vehicle
2370136	2370136.jpg	3860033	motorbike	[12, 50, 484, 261]	motorcycle.n.01	vehicle
2370143	2370143.jpg	606048	motorcycle	[251, 170, 251, 288]	motorcycle.n.01	vehicle
2370144	2370144.jpg	2154973	man	[220, 17, 179, 313]	man.n.01	person
2370146	2370146.jpg	1939028	desk	[13, 175, 438, 200]	furnishing.n.02	instrumentality, instrumentation
2370148	2370148.jpg	2680185	dress	[34, 263, 200, 237]	dress.n.01	article of clothing
2370150	2370150.jpg	742571	shirt	[73, 169, 404, 128]	shirt.n.01	article of clothing
2370155	2370155.jpg	2677957	bowtie	[0, 77, 270, 235]	neckwear.n.01	article of clothing
2370157	2370157.jpg	742507	jacket	[8, 96, 274, 226]	overgarment.n.01	article of clothing
2370161	2370161.jpg	2552208	airplane	[125, 149, 373, 107]	aircraft.n.01	vehicle
2370165	2370165.jpg	1751261	bridge	[0, 5, 497, 108]	bridge.n.01	structure, construction
2370167	2370167.jpg	605888	train	[42, 115, 235, 331]	train.n.01	vehicle
2370175	2370175.jpg	3002349	bird	[117, 39, 293, 257]	bird.n.01	animal
2370176	2370176.jpg	3859873	horse	[271, 147, 228, 180]	horse.n.01	animal
2370180	2370180.jpg	605709	train	[1, 0, 464, 313]	train.n.01	vehicle
2370187	2370187.jpg	3366101	cat	[0, 97, 391, 188]	feline.n.01	animal
2370188	2370188.jpg	605576	giraffe	[33, 8, 343, 373]	ungulate.n.01	animal
2370191	2370191.jpg	2057037	boy	[27, 124, 305, 375]	male_child.n.01	person
2370192	2370192.jpg	3859821	bed	[0, 57, 390, 271]	furnishing.n.02	instrumentality, instrumentation
2370198	2370198.jpg	605532	girl	[278, 40, 160, 429]	woman.n.01	person
2370201	2370201.jpg	2004174	bowl	[49, 89, 389, 259]	vessel.n.03	instrumentality, instrumentation
2370203	2370203.jpg	3859773	chair	[0, 0, 381, 375]	furnishing.n.02	instrumentality, instrumentation
2370207	2370207.jpg	3859762	cat	[124, 47, 233, 243]	feline.n.01	animal
2370209	2370209.jpg	2480237	boy	[23, 78, 452, 228]	male_child.n.01	person
2370210	2370210.jpg	1778516	curtain	[36, 0, 375, 117]	furnishing.n.02	instrumentality, instrumentation
2370212	2370212.jpg	605427	bed	[0, 180, 333, 318]	furnishing.n.02	instrumentality, instrumentation
2370214	2370214.jpg	605402	poncho	[165, 127, 180, 238]	overgarment.n.01	article of clothing
2370215	2370215.jpg	1795884	cabbage	[296, 31, 198, 239]	vegetable.n.01	food, nutrient
2370216	2370216.jpg	2552366	lady	[4, 69, 214, 305]	woman.n.01	person
2370220	2370220.jpg	3859715	shirt	[7, 89, 170, 208]	shirt.n.01	article of clothing
2370224	2370224.jpg	605369	cat	[226, 0, 273, 373]	feline.n.01	animal
2370230	2370230.jpg	1900659	motorcycle	[160, 69, 336, 316]	motorcycle.n.01	vehicle
2370234	2370234.jpg	1757900	bird	[168, 87, 219, 245]	bird.n.01	animal
2370235	2370235.jpg	2170347	carpet	[0, 160, 499, 172]	furnishing.n.02	instrumentality, instrumentation
2370237	2370237.jpg	2526502	cat	[0, 0, 484, 314]	feline.n.01	animal
2370241	2370241.jpg	1676776	airplane	[0, 93, 322, 167]	aircraft.n.01	vehicle
2370244	2370244.jpg	2303277	bed	[1, 52, 498, 321]	furnishing.n.02	instrumentality, instrumentation
2370247	2370247.jpg	2435250	bun	[25, 168, 350, 154]	baked_goods.n.01	food, solid food
2370253	2370253.jpg	2455510	lady	[92, 24, 126, 351]	woman.n.01	person
2370254	2370254.jpg	742312	boy	[51, 49, 226, 344]	male_child.n.01	person
2370257	2370257.jpg	1854153	skateboarder	[341, 9, 122, 295]	athlete.n.01	person
2370260	2370260.jpg	742278	bed	[47, 215, 453, 160]	furnishing.n.02	instrumentality, instrumentation
2370261	2370261.jpg	2542452	girl	[0, 135, 295, 239]	woman.n.01	person
2370270	2370270.jpg	1739891	sheep	[218, 134, 210, 191]	ungulate.n.01	animal
2370274	2370274.jpg	742221	counter	[1, 168, 374, 331]	furnishing.n.02	instrumentality, instrumentation
2370278	2370278.jpg	742195	pizza	[72, 31, 399, 334]	dish.n.02	food, nutrient
2370281	2370281.jpg	2667237	man	[109, 13, 111, 304]	man.n.01	person
2370282	2370282.jpg	1825159	boat	[214, 240, 285, 134]	boat.n.01	vehicle
2370285	2370285.jpg	2274561	photographer	[19, 56, 479, 217]	creator.n.02	person
2370289	2370289.jpg	2616440	truck	[0, 30, 296, 200]	truck.n.01	vehicle
2370290	2370290.jpg	2006218	airplane	[21, 33, 424, 136]	aircraft.n.01	vehicle
2370292	2370292.jpg	2353905	pizza	[190, 72, 255, 164]	dish.n.02	food, nutrient
2370296	2370296.jpg	742113	jet	[18, 70, 482, 165]	aircraft.n.01	vehicle
2370308	2370308.jpg	3449812	coat	[10, 170, 159, 214]	overgarment.n.01	article of clothing
2370310	2370310.jpg	2075109	truck	[8, 153, 469, 151]	truck.n.01	vehicle
2370314	2370314.jpg	605047	bun	[0, 288, 337, 165]	baked_goods.n.01	food, solid food
2370322	2370322.jpg	2110617	bed	[80, 12, 365, 301]	furnishing.n.02	instrumentality, instrumentation
2370328	2370328.jpg	3859196	counter	[0, 166, 213, 208]	furnishing.n.02	instrumentality, instrumentation
2370329	2370329.jpg	1756409	van	[35, 36, 443, 260]	truck.n.01	vehicle
2370331	2370331.jpg	1675814	cat	[26, 51, 368, 257]	feline.n.01	animal
2370332	2370332.jpg	2116040	motorcycle	[100, 82, 385, 233]	motorcycle.n.01	vehicle
2370334	2370334.jpg	1943618	giraffe	[345, 63, 154, 230]	ungulate.n.01	animal
2370336	2370336.jpg	742044	bird	[28, 34, 227, 408]	bird.n.01	animal
2370338	2370338.jpg	1948206	boat	[61, 129, 371, 102]	boat.n.01	vehicle
2370339	2370339.jpg	3859160	train	[29, 89, 471, 251]	train.n.01	vehicle
2370341	2370341.jpg	2687280	cabinet	[180, 6, 193, 323]	furnishing.n.02	instrumentality, instrumentation
2370342	2370342.jpg	604899	dog	[2, 46, 356, 328]	dog.n.01	animal
2370343	2370343.jpg	3507610	man	[92, 20, 406, 352]	man.n.01	person
2370353	2370353.jpg	3859043	soup	[22, 184, 345, 274]	dish.n.02	food, nutrient
2370355	2370355.jpg	1679782	cat	[74, 42, 316, 195]	feline.n.01	animal
2370356	2370356.jpg	604759	desk	[131, 24, 369, 350]	furnishing.n.02	instrumentality, instrumentation
2370358	2370358.jpg	604726	woman	[301, 60, 174, 297]	woman.n.01	person
2370359	2370359.jpg	742010	dog	[44, 93, 310, 199]	dog.n.01	animal
2370362	2370362.jpg	604691	man	[57, 112, 138, 285]	man.n.01	person
2370368	2370368.jpg	3858970	giraffe	[248, 0, 151, 331]	ungulate.n.01	animal
2370374	2370374.jpg	604618	jacket	[89, 198, 352, 177]	overgarment.n.01	article of clothing
2370377	2370377.jpg	2849179	boy	[39, 0, 285, 358]	male_child.n.01	person
2370378	2370378.jpg	2672934	desk	[2, 235, 498, 96]	furnishing.n.02	instrumentality, instrumentation
2370380	2370380.jpg	2223622	coat	[131, 132, 201, 192]	overgarment.n.01	article of clothing
2370384	2370384.jpg	604578	cat	[10, 98, 222, 264]	feline.n.01	animal
2370385	2370385.jpg	604552	zebra	[129, 119, 198, 193]	ungulate.n.01	animal
2370391	2370391.jpg	3858862	counter	[0, 176, 380, 107]	furnishing.n.02	instrumentality, instrumentation
2370398	2370398.jpg	1863623	woman	[88, 253, 269, 246]	woman.n.01	person
2370401	2370401.jpg	2214524	couch	[57, 66, 388, 267]	furnishing.n.02	instrumentality, instrumentation
2370404	2370404.jpg	2121200	batter	[10, 122, 210, 310]	athlete.n.01	person
2370406	2370406.jpg	604381	truck	[40, 30, 269, 260]	truck.n.01	vehicle
2370411	2370411.jpg	1871617	boy	[170, 81, 169, 252]	male_child.n.01	person
2370414	2370414.jpg	741891	plane	[33, 76, 433, 179]	aircraft.n.01	vehicle
2370417	2370417.jpg	741875	car	[0, 190, 344, 80]	car.n.01	vehicle
2370428	2370428.jpg	2096048	lady	[337, 22, 144, 353]	woman.n.01	person
2370429	2370429.jpg	604203	blender	[158, 1, 173, 329]	kitchen_utensil.n.01	instrumentality, instrumentation
2370439	2370439.jpg	741816	cake	[73, 6, 340, 317]	baked_goods.n.01	food, solid food
2370441	2370441.jpg	741801	suv	[49, 88, 273, 133]	car.n.01	vehicle
2370443	2370443.jpg	2590614	bench	[13, 152, 240, 167]	furnishing.n.02	instrumentality, instrumentation
2370445	2370445.jpg	2404019	airplane	[119, 55, 279, 201]	aircraft.n.01	vehicle
2370453	2370453.jpg	2591913	airplane	[59, 17, 428, 192]	aircraft.n.01	vehicle
2370459	2370459.jpg	604028	cat	[0, 65, 480, 188]	feline.n.01	animal
2370475	2370475.jpg	741770	train	[54, 75, 362, 211]	train.n.01	vehicle
2370479	2370479.jpg	2451413	cat	[16, 19, 463, 465]	feline.n.01	animal
2370483	2370483.jpg	2628223	cabinet	[63, 0, 255, 282]	furnishing.n.02	instrumentality, instrumentation
2370485	2370485.jpg	2425811	bench	[253, 181, 225, 152]	furnishing.n.02	instrumentality, instrumentation
2370486	2370486.jpg	3047159	train	[34, 80, 450, 135]	train.n.01	vehicle
2370488	2370488.jpg	741755	bird	[129, 61, 211, 227]	bird.n.01	animal
2370489	2370489.jpg	2007194	train	[96, 16, 184, 415]	train.n.01	vehicle
2370492	2370492.jpg	1982118	desk	[1, 112, 496, 260]	furnishing.n.02	instrumentality, instrumentation
2370495	2370495.jpg	741739	shirt	[99, 120, 205, 198]	shirt.n.01	article of clothing
2370507	2370507.jpg	603587	sofa	[5, 156, 488, 174]	furnishing.n.02	instrumentality, instrumentation
2370509	2370509.jpg	2121198	man	[30, 97, 175, 278]	man.n.01	person
2370510	2370510.jpg	2087244	giraffe	[212, 50, 172, 262]	ungulate.n.01	animal
2370514	2370514.jpg	1735216	lady	[103, 23, 226, 323]	woman.n.01	person
2370516	2370516.jpg	2459298	cat	[28, 33, 348, 299]	feline.n.01	animal
2370518	2370518.jpg	741684	shirt	[72, 179, 302, 262]	shirt.n.01	article of clothing
2370525	2370525.jpg	3858263	chair	[15, 177, 225, 199]	furnishing.n.02	instrumentality, instrumentation
2370531	2370531.jpg	603428	boy	[63, 81, 162, 235]	male_child.n.01	person
2370537	2370537.jpg	2307790	horse	[16, 119, 453, 317]	horse.n.01	animal
2370538	2370538.jpg	2276569	girl	[163, 45, 169, 198]	woman.n.01	person
2370539	2370539.jpg	741647	bench	[218, 188, 282, 129]	furnishing.n.02	instrumentality, instrumentation
2370549	2370549.jpg	603251	giraffe	[51, 80, 142, 349]	ungulate.n.01	animal
2370550	2370550.jpg	603241	boy	[240, 5, 146, 304]	male_child.n.01	person
2370554	2370554.jpg	1797568	motorcycle	[14, 64, 383, 311]	motorcycle.n.01	vehicle
2370556	2370556.jpg	603209	pizza	[23, 44, 477, 288]	dish.n.02	food, nutrient
2370558	2370558.jpg	1811507	t-shirt	[29, 169, 292, 329]	shirt.n.01	article of clothing
2370561	2370561.jpg	603163	man	[63, 49, 336, 284]	man.n.01	person
2370566	2370566.jpg	603133	catcher	[97, 166, 258, 164]	athlete.n.01	person
2370569	2370569.jpg	1851839	cow	[190, 125, 293, 191]	ungulate.n.01	animal
2370579	2370579.jpg	1781605	lady	[82, 49, 370, 315]	woman.n.01	person
2370581	2370581.jpg	3857971	airplane	[11, 117, 545, 116]	aircraft.n.01	vehicle
2370584	2370584.jpg	1944815	car	[0, 19, 501, 277]	car.n.01	vehicle
2370585	2370585.jpg	1767384	guy	[233, 0, 220, 225]	man.n.01	person
2370588	2370588.jpg	2374952	motorbike	[111, 60, 222, 439]	motorcycle.n.01	vehicle
2370598	2370598.jpg	602949	bench	[20, 182, 269, 148]	furnishing.n.02	instrumentality, instrumentation
2370601	2370601.jpg	2000102	airplane	[27, 110, 450, 162]	aircraft.n.01	vehicle
2370604	2370604.jpg	2058723	spoon	[108, 133, 257, 171]	cutlery.n.02	ware
2370607	2370607.jpg	602864	guy	[189, 69, 277, 271]	man.n.01	person
2370613	2370613.jpg	1798627	airplane	[104, 40, 396, 129]	aircraft.n.01	vehicle
2370619	2370619.jpg	602727	sandwich	[58, 56, 306, 222]	dish.n.02	food, nutrient
2370626	2370626.jpg	1757300	pizza	[59, 198, 261, 232]	dish.n.02	food, nutrient
2370633	2370633.jpg	2563622	outhouse	[36, 0, 320, 500]	outbuilding.n.01	structure, construction
2370638	2370638.jpg	741450	table	[0, 200, 500, 137]	furnishing.n.02	instrumentality, instrumentation
2370640	2370640.jpg	2177643	giraffe	[95, 286, 194, 208]	ungulate.n.01	animal
2370643	2370643.jpg	2387764	horse	[141, 13, 233, 311]	horse.n.01	animal
2370647	2370647.jpg	1746580	hat	[174, 0, 258, 159]	headdress.n.01	article of clothing
2370649	2370649.jpg	3857542	giraffe	[0, 165, 327, 272]	ungulate.n.01	animal
2370659	2370659.jpg	2973081	dog	[32, 134, 246, 194]	dog.n.01	animal
2370660	2370660.jpg	3116718	truck	[0, 58, 499, 275]	truck.n.01	vehicle
2370664	2370664.jpg	602490	woman	[182, 44, 177, 328]	woman.n.01	person
2370666	2370666.jpg	2203724	bun	[228, 288, 259, 211]	baked_goods.n.01	food, solid food
2370667	2370667.jpg	602469	dog	[6, 54, 494, 296]	dog.n.01	animal
2370672	2370672.jpg	602413	pan	[94, 83, 293, 215]	kitchen_utensil.n.01	instrumentality, instrumentation
2370674	2370674.jpg	602401	sandwich	[251, 46, 239, 157]	dish.n.02	food, nutrient
2370680	2370680.jpg	602367	man	[0, 91, 298, 407]	man.n.01	person
2370685	2370685.jpg	3857397	bed	[0, 69, 499, 305]	furnishing.n.02	instrumentality, instrumentation
2370687	2370687.jpg	1774997	zebra	[27, 83, 200, 206]	ungulate.n.01	animal
2370689	2370689.jpg	2083155	table	[16, 24, 484, 309]	furnishing.n.02	instrumentality, instrumentation
2370692	2370692.jpg	2151087	table	[0, 206, 427, 126]	furnishing.n.02	instrumentality, instrumentation
2370695	2370695.jpg	741368	coat	[87, 214, 178, 272]	overgarment.n.01	article of clothing
2370696	2370696.jpg	2109357	shirt	[48, 289, 385, 211]	shirt.n.01	article of clothing
2370697	2370697.jpg	602237	motorcycle	[13, 114, 414, 287]	motorcycle.n.01	vehicle
2370701	2370701.jpg	3857193	desk	[0, 154, 499, 180]	furnishing.n.02	instrumentality, instrumentation
2370702	2370702.jpg	2647590	bowl	[0, 50, 499, 282]	vessel.n.03	instrumentality, instrumentation
2370703	2370703.jpg	2142272	sheep	[127, 82, 271, 242]	ungulate.n.01	animal
2370712	2370712.jpg	1846490	table	[128, 249, 372, 126]	furnishing.n.02	instrumentality, instrumentation
2370714	2370714.jpg	2498467	shirt	[138, 103, 264, 193]	shirt.n.01	article of clothing
2370717	2370717.jpg	2065507	guy	[69, 5, 213, 268]	man.n.01	person
2370718	2370718.jpg	3857088	curtain	[0, 0, 159, 250]	furnishing.n.02	instrumentality, instrumentation
2370723	2370723.jpg	2461243	man	[62, 84, 302, 403]	man.n.01	person
2370726	2370726.jpg	2232925	cathedral	[0, 15, 129, 318]	place_of_worship.n.01	structure, construction
2370727	2370727.jpg	2434557	horse	[100, 111, 231, 155]	horse.n.01	animal
2370728	2370728.jpg	602015	counter	[27, 188, 423, 102]	furnishing.n.02	instrumentality, instrumentation
2370739	2370739.jpg	741282	jacket	[8, 21, 217, 188]	overgarment.n.01	article of clothing
2370742	2370742.jpg	3187478	bed	[0, 61, 500, 314]	furnishing.n.02	instrumentality, instrumentation
2370747	2370747.jpg	1916426	hat	[1, 53, 357, 218]	headdress.n.01	article of clothing
2370749	2370749.jpg	3856950	bed	[0, 113, 474, 219]	furnishing.n.02	instrumentality, instrumentation
2370757	2370757.jpg	741202	bed	[60, 112, 427, 219]	furnishing.n.02	instrumentality, instrumentation
2370758	2370758.jpg	2078439	dog	[61, 19, 265, 227]	dog.n.01	animal
2370761	2370761.jpg	601817	bench	[124, 190, 294, 270]	furnishing.n.02	instrumentality, instrumentation
2370763	2370763.jpg	741162	plane	[29, 96, 445, 154]	aircraft.n.01	vehicle
2370766	2370766.jpg	2595772	boy	[178, 92, 227, 240]	male_child.n.01	person
2370767	2370767.jpg	3856851	airplane	[14, 84, 446, 177]	aircraft.n.01	vehicle
2370768	2370768.jpg	1815142	bread	[0, 108, 226, 186]	baked_goods.n.01	food, solid food
2370776	2370776.jpg	601723	woman	[71, 0, 375, 331]	woman.n.01	person
2370780	2370780.jpg	2499144	train	[0, 253, 395, 113]	train.n.01	vehicle
2370782	2370782.jpg	601689	jacket	[116, 204, 383, 167]	overgarment.n.01	article of clothing
2370783	2370783.jpg	3856744	bed	[0, 79, 324, 277]	furnishing.n.02	instrumentality, instrumentation
2370787	2370787.jpg	3430330	cabinet	[331, 0, 169, 205]	furnishing.n.02	instrumentality, instrumentation
2370791	2370791.jpg	3104884	counter	[0, 143, 431, 189]	furnishing.n.02	instrumentality, instrumentation
2370793	2370793.jpg	1861969	cat	[0, 77, 327, 298]	feline.n.01	animal
2370794	2370794.jpg	601538	jacket	[25, 264, 167, 227]	overgarment.n.01	article of clothing
2370804	2370804.jpg	2275070	boat	[53, 94, 432, 192]	boat.n.01	vehicle
2370807	2370807.jpg	2159300	giraffe	[2, 0, 339, 374]	ungulate.n.01	animal
2370808	2370808.jpg	601455	couch	[0, 224, 499, 148]	furnishing.n.02	instrumentality, instrumentation
2370809	2370809.jpg	1990548	shirt	[0, 55, 327, 253]	shirt.n.01	article of clothing
2370819	2370819.jpg	741006	dog	[64, 8, 409, 324]	dog.n.01	animal
2370820	2370820.jpg	2470396	child	[12, 19, 289, 471]	child.n.01	person
2370825	2370825.jpg	3856528	giraffe	[46, 77, 151, 298]	ungulate.n.01	animal
2370830	2370830.jpg	1817112	carpeting	[114, 238, 384, 135]	furnishing.n.02	instrumentality, instrumentation
2370832	2370832.jpg	3414198	bread	[62, 52, 387, 232]	baked_goods.n.01	food, solid food
2370838	2370838.jpg	1844608	bench	[55, 138, 394, 132]	furnishing.n.02	instrumentality, instrumentation
2370840	2370840.jpg	740907	bed	[0, 72, 487, 297]	furnishing.n.02	instrumentality, instrumentation
2370845	2370845.jpg	601326	dog	[214, 34, 281, 151]	dog.n.01	animal
2370846	2370846.jpg	601300	overpass	[52, 56, 446, 92]	bridge.n.01	structure, construction
2370853	2370853.jpg	1926380	girl	[21, 56, 146, 442]	woman.n.01	person
2370856	2370856.jpg	2428148	coat	[46, 141, 335, 191]	overgarment.n.01	article of clothing
2370858	2370858.jpg	1815986	catcher	[10, 129, 238, 231]	athlete.n.01	person
2370859	2370859.jpg	601271	cat	[0, 22, 292, 288]	feline.n.01	animal
2370861	2370861.jpg	1822206	girl	[270, 57, 181, 263]	woman.n.01	person
